photo_id,business_id,caption,label
orb-j8Ujdd4bP-OOCwBsjA,c0TznEkK0x57wbVEepFWrw,OMMMMMM,food
4XvjNv1nW2oIuhnhdyuW7w,rwd4rGpYxiCXvgMV49sYAw,Caprese burger and fries,food
-dVckTmNyQvh9kLHh73xEg,Inii0yZxsG1KMahiZ47Z9Q,Market Vegetables,food
5Iw_hBV_G9WN-MZL3GsLRg,o9dB3ptlB9qdiOvJzMeSLw,Salmon Burger w/a side of sweet potatoe fries,food
gkBFccptdCUZvHnvNF2qZA,jLaPtjlLfRSaoBWIcHcSQg,mussel,food
qmkDwwa5gu5Vo-PVaWCGaw,gTC8IQ_i8zXytWSly3Ttvg,,food
R8xlowHjldvzK6OSQKDvNQ,iBBV8vesQ8fo2IQA7an1JA,"Linguini and clams, $18+.",food
NMAL96_bsCiQUptHZ45G7g,pG5hLBK49Oz2TLX2qY6UQw,Vegetable hot pot and beef hot pot,food
_EWsgPWn0Gvr2QPpynssRA,m2gjRN7GHMpdwUkvquA_rw,,outside
n6kWK0RV4pVOl-0shBE35Q,U2fN80Q-QOudDt5V-qjIlw,Dry Aging Refrigerator,inside
ZuomZi6aSImfUx1r45YiUg,ynFhD8GWcSNryihKoi5kKA,Happy hour,inside
NNjjFqHU3GX7DAyZ0AuOnQ,RmShOF-8MxNjlXATWs_2Dg,,food
TJZ3uM-K1IEreefdjE5UyA,tBvW2eH5DIwSRci4LRAezg,Caramel Pecan Baby Bundt Cake - Individual Baby Bundt Cake  And some cookies. All tasty,food
t_Mf2PYxuH4LPvvomYehxg,-1XSzguS6XLN-V6MVZMg2A,,inside
6gPduHdqkAcW4gGCZn1LoA,v45E6gg6MrAziTepkiWByA,Power lunch with West Coast oysters and grilled broccoli salad,food
mJy_7wPSGHWTPQKC1vZUvA,5PwNgUrPnJ2rUyUGSpSn9g,,food
gdN1wdwWUZbLU9pgvXDe-Q,QM2R4q0SGdFcpQ8y7wTSiw,"Renovated and gorgeous. Airy, lots of seating, succulents everywhere.",inside
CbhwueF9RiK4uYFjN0OGtA,AhptHEV4nFleCv4yOwp6fg,,outside
i_pGyxEKd8r5vwF8YUttEg,NXs4byOiMay3DkMLuvgJxw,Ladies room.,inside
UQt_GVs1UutqcbGnIC3Huw,yNCFucjmzObzUI7X3Ql_lw,Dessert anyone?,food
d1MLzl8l5B9s8CXr0Xgbpw,TunmRrfZb7bt53T6HJi4UQ,"Spicy Tuna, Philadelphia, and Rittenhouse roll.",food
lSULHsSJVlnjNf-9gojFyg,gVuzYJvei8rVDCLmhWBZ2Q,,food
--zScnI03KioBVMtcOK6oQ,V9VLhHdSFpFi4yXFqVcVEA,Louisiana area 3. Queen bess. And Alabama turtleback,food
hrM_YuHLEka9QThem2ojbw,1b5mnK8bMnnju_cvU65GqQ,Bonuts.,food
lN4XuxsLw01FTfe3i2-1ZA,oVwEPg-BADIFl2SlGma6jg,,food
LFE6RhqCcQ7dkApSUFf0MQ,pWuoHHu0LuVrD0HjadDygg,great patio!,inside
9eXRrGf15GyZI5dTvaA0fw,ulDJHgSXTLK0CINvQ-Pzgg,Snow crab and shrimp boil,food
nmjPHR9xbNa0XZB0JR5b7g,gIIZQRP878_yceemj2bK_A,Saturday at the Fi // HiFi // DJ Dibs 6.8.2019,inside
ijjNgIWQLy04G8h4DnSYyQ,dzeBiAu0VAaVBbMwcV9GFw,,inside
OsUtixG9rs7WlBABoxTxhg,gVU0U7gNBMQxKTzqmRtdLg,Handsome man (not on the menu!),drink
qDLrM18BOQXJpoAvIdbWbw,05GLPgaqx5y4H9dBU6CP2w,Potstickers,food
ygq_6zHXc5JJaf9DszGVug,ZiEnbtECCJjvBegWMFLs1g,,inside
tngPQbjEKuxTJRX7Z2sjlw,yniZTxm9-l7o-ST0LYPhRA,,inside
JLMnCvi0-xeB2odLKYheVQ,saJFbz12EnzanelpD8_xXQ,Back of house...doesn't need to look....,outside
ZMLD3WQlH2vlhsu51cOLIA,OdIBX09glfXNVSyd0RnIeg,,inside
tU3VXqNOEDD1GSMC7ngx_g,Trbe4JX-oLHrrVVPcv0wog,Pork Loin,food
TyOkhebowNwmIPmUEnpUTA,Eo0psaCr_gcty9QqyUy46Q,,food
QKUbHTKLmeVnI9wWxIsxrQ,zrUAjvPlH22dnvNtxRuiBg,The best Avocado Egg Rolls I've ever had!!!,food
SuIZ_-76s7w4UItakmy0dw,FlDkxuO6MGrW7x1OJTtJew,,inside
yDbupStjiDJVMCfZFn6ViQ,Bpq7C0GvHamHIe59n9tqdw,,food
kasl4s22aB1D58LOfRDWig,qP_lrC3RjfOuzeJGpHz8Wg,,inside
TjvC6OET-tc8gxEyMkJ2rg,T1LO58BRV62nexPAeKqEtg,I don't know it I'd get the bacon one again haha,food
L8pzXm8S4scf0KstcKfEgA,MFX3Gs26jatY--HB0YdFYw,,inside
KMT6ngB_Nr_nRzVLDbtaXA,8Vk_2t7hQI02IhpcRnfAIw,Obon Edamame,food
nUGYud81TwsaOcmhSs0RzA,JiBxL733qjm8WAddu-RzDQ,,food
zosjOSDddYq4SIaRI99ylw,cSHp3ncOeVuIRNHqxf-7kQ,,inside
KYQF6tf8uh5K14_vjjWupg,-cEFKAznWmI0cledNOIQ7w,Ricotta cheesecake,food
UTrTN1YbytLxAVwL4sTGeQ,Q2T7jA5l-uZu78TwSgcE9g,Water,inside
95rP6rgQO-g0zu4br67mHw,avivi8rQFEaR9iH_CZ1iBA,,outside
LnlXIjPHfpLl00x9I5Pb9w,8vwdDagJc8bJR0ZojFGZxw,Cupcakes!,food
u8D_1QPVrsKf-86uK5SKEQ,_lRDriotIGmQBSwjOEcsNg,,food
89UqPynIentKK2pQeS3T8w,k1-3XZUKemdtDPeej9KI7A,,inside
csIVagq-yrgCOdmytCHIBQ,KYPhGJIibu_7ePIX4HNs6A,,inside
8aaSLcqTOstd72Hv7bGAfw,bqLtBdYhS-Rw1QNEHCiQZw,BYOB,drink
Gxv5SLnWpDAozk2UojGjdQ,GEL_vUHipc20TvmIRh-33Q,,food
LYVhdhdIs2PyCUmZbSMaFw,Q2T7jA5l-uZu78TwSgcE9g,,inside
sx31wmZkV3mdG9G5Q8pQjw,2nnp7C4d9QrJ616R39wKUA,Good place to wet my whistle,outside
G4Z57XaklqFeLAXaA8Yq5Q,qxRTFagnexBZgDe055CjkQ,Caesar salad,food
LROllChxa9fgOoABijatmA,40x53BSmT4gFjIHCQpWJeA,,inside
XrtO8_p428HKRjPcJg_XGQ,WYFbNrYDgw7gNDvMxa0rKA,Inside,inside
xIiDJ6jNPUxJ4vGz7ElZiQ,htJyj7N2_QqVUAvXCK9aXA,,inside
gJkJzZiKPz8V-n0iY2L3WQ,qb28j-FNX1_6xm7u372TZA,Seafood Okra Gumbo (Cup),food
b7CJndxhVIpUqsVpDBjakw,nIAbuktMEzVjT4P9pG89rQ,,food
X7YrEdTDnnu58UnR_y1LSA,UVHHGDqvZZHRC9nO-kH9wg,,drink
3Jb4p0CN6KjkI8g1FDru3A,ryhPJ8yVzy7W_25lWOyPdg,,inside
L40pQZBjVVE7AWCKCFCiPg,SYHDOHRNAH-2xsw3XB5qbg,,food
_HVzAzWx5kDmJlxl5UpTEw,luv3Y2AjoOhxYRY_u5tRJA,Salmon Salad upstairs in the bistro,food
sKUxh88uAmHkCepOe5e7ww,emKtu_pZ-Oij9dXra8tXYg,Chocolate Porter,drink
K-9meEDK21m9Oxkwr9B1WQ,OIbh0ZOemmphJR4Att3E6A,Halva,food
z441s6ycT5tQDnCeBfY_LQ,f36jIMUlIJkyO9GYeKVnYg,"The Breakfast Burrito up top, and Maggie's Breakfast below. Filling, comforting and delicious.",food
kSGpcL0CmcH4y93ox7EO1g,2HxkdqHmbYGj_BH1bLaiSw,#Nektar,drink
un0Qfd_GRZzPhd-0UvDxSA,lNNnuAyi6_W_6hZC1A7pmQ,Menu,inside
z2snVexR10ZPIgT0w6qVhA,A5lh_QGlxWAuYWSTZKH08g,,outside
fZ71yr3PAJf3hwc-xrKNyA,EQ-TZ2eeD_E0BHuvoaeG5Q,Egg!,food
28Fz_f6yBv6UP7ZMkQnIGA,8wTLePO7erXmXTFjeSGSOA,Salmon green curry,food
kBkeHSW0mBdgtN5roL99Zw,BuOd9tDNs7_LdnA21oNSAw,,inside
xyxRQO3R4nKKUsNIx5RKzQ,iC12uB5WlrarJg55hVqieg,,drink
_DpwABJ70j1NWaPPFQVUlA,Qc9r_Vbrx2I4yQmvPIP_0A,Chinese Green Onion Beef,food
cOApXKT-Jtl_Fn2BCgi9Jw,Zi-F-YvyVOK0k5QD7lrLOg,,food
Al3Q3_lRXce7g0cVSPJgOw,UxzNkaC5944XFQ4Kwiw_ZQ,Interior,inside
A6ch32XK7P5ASgCWpmH0UQ,R3h2cGGF_h-2vnvazbPU2Q,,outside
gUfigkgd1K-bplv3txeAWw,nACvSXi3Sl7ns9tN4b4V2w,,food
cx4omrU7G_OT-1A1ul750g,5IvBJJl3bemFixZ9uh_wXg,Polka Boy at the Rathskeller,inside
zkizqWRlzkPY5WWEAFwrnQ,2pLIQ0RHSmUbF0eIRT0LYg,,inside
zT9IPXbekSnjGSh3HuPQeg,xwk_8nCLpolbdZpKcWicRA,menu,inside
j3pOCt8eMzGD1uTr4hTE9g,edJoBsse6nsF0BYh6pATAg,Jambalaya Sauce Piquante,food
YYk4fuW4cLmcaruM2HSknA,w8IHN58WRQ7-9euvBSkr0w,,inside
r0amew0e3sydGHl_jceBDg,hv-rci0u6KR75ALB_70dHw,,inside
HBMcCP63Weq8rN01kM2FdA,MiAG-Q8SjjHNEnN5MaEEjw,,food
XD2voDB1f9JMYSfohEqNyQ,A-_GjL5P2ry5OD6WgjhDPA,"Session IPA, Bit of a surprise, with some interesting and unique flavors :-)",drink
FgVOjwgUdxa2vJ6YO7kSCQ,cOdEq7xqSFko6Gp8Ro9H8Q,,outside
hSOVAP67jEINeI7l8yk0Cw,OXDo1mHlp2Io3CM6a1aB1w,Beautiful Pot Stickers.,food
5WipdHBm0_pyGfhkdfS9dw,bcfXCWaYxIN4UoV_94ksLQ,In business for over 50 years,outside
Yhg4lfXDJADK2Q243E_AEA,K7COP3apcoLdA54zavg5UQ,,food
hN4GRKJKqb1aUNHP7Wh5Og,DNMdZVVfhus2H-dH0mI3HA,,outside
WGE1EvO4TXqp_c-aETPswA,M4pf66QgBEu45FF_ivqk7g,,food
3c5x3U5yWPEM6UPGMm8I6Q,0qu0fNTOsSmuREYVIMPuIQ,,outside
aZnGqqiIQKYJKotVDvXcOA,sKkIIJHAFev0a28vboj60g,Pollolle pizza.,food
ryc1dbcXw7_4udJSiYXKMg,4QMIJJWQOh7zpEwOXhFJqw,,food
_vCk2Hs9sqHtV8jSW3D0hQ,C1rcsEknUcuA-qTQagdTBw,Old photos of days gone by,inside
X2LzF6nhyJEOno-7yZMA-w,X4xVN8FHX5re8jLr3trs2g,,inside
-dQ3IgQftNW3Zgehi4VgVg,QHWYlmVbLC3K6eglWoHVvA,Child's red velvet pancakes and bacon,food
46BEX9z0tQXtEBWFYvJhrg,VTXE1OIWWE-IVFnMEsm39g,,food
sSCXA4ZH81PkcbjFpgmVCQ,I8lz3u94Y-dWft5fVN3IIA,The Salon at Paramour,inside
oKeVn-gxeM7274mdOvfr1g,TD2Ln8rzK-UbGECZkD6V4Q,,food
hk4U8_uJaIO76GG6PIPW5g,22fzAJbot9r6iA394ZEKxA,Blue Velvet!,inside
t5ezIPTSkba26JHZDBz7OQ,L6LiIjKsMcxguEGnr5ilqQ,,inside
fmoyZJGY8sCPm81UuoY9bg,98mYebjHN_VXZapVm8Nmqg,Salmon and roasted veggies.,food
XJmWWI1duUonHxETB0wL9Q,bnyT03UR23AWNGN9EJFrAQ,,food
GPTtHtpuwDUcZkhQdDYmsg,RfxfNhEwkPs16956Q6GbCA,This place is owned by Syrians and is family run. I am definitely coming back here when I visit NSQ again.,food
pQGzjjY1Xtv4G91kJkcIew,1QCZS_3x7_JLekGJAqnhMQ,Kimchi,food
boty1V41UYyuqefWx9O6-w,mP8gKzr8NKvbTtm9XePvOQ,,outside
Gkc0S9U6zPhG8rt_Ywjong,sjH_9PYtfGhzZYsaZmPPzQ,,drink
eyIgmddF3j--u9upA074xQ,m6Q6z3SAkXVdidNqiKmBrQ,,drink
0zLY5kNpmg1FAxKQZ2L9HA,VQcCL9PiNL_wkGf-uF3fjg,,food
nf1q7pBF_n_HakQUFo-2Eg,03dIEDBsDERr6Osmey-udQ,,inside
lV6uDOyWJOaOWYpgvfm8DQ,Ss6f5v_t5Vddiaz4ZOxL0g,,food
0cDl1YJztdkyOGVhVNhyfw,dG-gZOWzn8iO1Rvv_fbXxA,,inside
54iXXAyyKiPx_T_RR0yTDQ,4YoVUmkpUBNtdYa804Wzvg,,drink
dgvzsGhYtCMsmPTZcc_ffA,VAeEXLbEcI9Emt9KGYq9aA,Taters tots ? Killed it,food
ZFPZpAtQf5nONWv8Nqh4xw,wkakne7bpbBaDrT6btLFfQ,,food
6jq9fgrVZWdNmONMLZr7Bg,ugfoID6LrdwiqYUSdhkqAw,happy camper,inside
gwmei-vAWcfc8qw9wbu2vA,IZMszJcSBYaVALYDqdUN6g,,inside
Mb2wuFI8ujQ-N5JRI2fYuQ,hUl_zNzmwMd8TD8pPL81pg,Best pizza in town!!!!!,food
HxZoaYfENEn117qqDHcq7w,wxdpQV7CZHn6_DFr-JGUgw,,inside
uhpb-wJkwxjuvueqigCMEg,ac1AeYqs8Z4_e2X5M3if2A,,inside
eF_uFVoopGgWg0hZvmkklg,Mi6XwunaS6HcMgfVQZhz3A,,inside
Bta7EsxuV-hbtXL64AgmFQ,zDwZzFcr_utKtIAywd6mLA,,inside
i9AtkbwTqY4-qn2jVlfoZQ,yI-ahfduU45_bZa3ZgEx4w,"My kiddo even said ""Whoa Mom! That looks soooooo good!""",outside
GGnaS4ecTSzWnPH6m4IU_A,mAYXISOsRRmEkj6mLeu0Og,,food
uxjBwrlOWxtWlrqlYDWu5A,SUARAtRB_3ZcLLcH8f_F9Q,steaks were fantastic!! served with Mac and cheese and fried onions.,food
FxHlO6nI6VsnEot8Fu_HwA,Ibo4E5a_nf51egmeFR5Izg,,inside
WNNj8bxLMk7aKIFVTqs58Q,-s6EMVPCBrsocFDuiMMqxQ,,inside
kX4trYNaiRxsFJcEDY0g4w,ac1AeYqs8Z4_e2X5M3if2A,Dining area,outside
1uWPve6fVhBS6z5C4AZO0A,kFxHQcrCEycaWLEOkkoE1A,Corner workspace,inside
zFD4SZB_EnKevA89GDw9uQ,yexVj09OH5n_X-MT_Lq5rg,,food
4XecqvGsYaIfrYnt5Vrt8Q,cEN8j6jL0OJ0zhe-AX58Hw,,outside
RvFWPDSvNUfTCbnjVvg7gw,Ghn6flCdNlOchzLA29tkjQ,From the back...,inside
6vtp5IbzksE0IcQfnHu-mg,otGcwLlVcsYK73ULzrLXEA,,inside
c_0y7kvWFJFbl8CT1GMrZw,nU6LmqtSI08VMKIibEQRMA,,food
osIclF7zwTa2p7YpXWfNrA,EZc2myE2mYk2h9JK9qu8gw,Cheers,drink
Hah6zhnSA5r80lKKdrFZ3A,GzeXHLLVCD24cfJUNv0d_w,,outside
jbiMLg7IZkq_l_k3nIMH0A,nYPzsOjvida-ne7swSPHpA,Outside,inside
zUh1o6Mq0Ak8Hl9wZjNUbg,A6t8ord9KpErsH7hTa794Q,PAPAYA SALAD,food
82ZYP8hoNF6Ud9Acwd-x2w,-kOUmMiIimNSBIDdFN0x-Q,,food
T7xuPbyXYtSuegFFXegffQ,fC03dk7N8XV-RzGh0UJgmA,Pink Champagne Sorbet,food
pg3trfQHU6NrP7uqgd29LQ,IvaYjcuPXzgutKanTeHSRw,"16oz Ribey & loaded baked potato, both amazing!",food
D2kMk9k5zRhIcDplmojn-Q,-8luB5pJ7d9UOoiF7wikkw,,inside
l6aEQVGOIhv7kRILtU397A,3zI7Ka2_ZsKh4UwbSFnXdw,,inside
jp8JhwW206fWQiBIUhJ0NQ,kyFsGq8Wnuoy3zWUWB-OkQ,"Salmon special: seared salmon, local green beans, local spaghetti squash, rice pilaf, fresh grapefruit and arugula to finish",food
nRZA8mPAOMC4Fq0IRuZUhw,S8ZFYEgMejpChID8tzKo9A,Chuleta. My favorite!,food
svcEHd0CN-Rfhxm6o-s_qQ,4LrEs997FOYEGmmBUUeqRA,Hamburguesa Torta,food
oXrlt5e0qBkjnTxAwshPpA,uE_39C9Mi51XfZv68M253g,,drink
eV2G7z9L0ozefj3xk528XA,H5KRna9A6mDQEJ2ZN0zL6g,Chocolate profiterole,food
P42RHHY2C8HHTqtbyzvFtw,hkaS8jWbnK0R5uPzQjTZwQ,,inside
veUdX2Ijzlmp5s0ZqVoi7g,HKIy1NZM5C8R4QA9S_rU1g,,food
6Aksi6ZeUV3SSv5HNAtxgA,XkQadWW9bUR855KvPZBNUw,,inside
CSBrDgEwrbozUVFFcYfWuw,4nxjxYYN3hFDLNC67erEFQ,,outside
AUTB0LDcNXMa64X_2hiXRg,ZYoKsoyfRuxqJPwsKtzqFQ,Not a Cronut unboxing,food
UaZ9Ukr9M8C35HuWXtdMZg,XyGRDrgCK0z4CiA6nhwEaw,Main dining room,inside
ffXqECbGi-fOLVRqZzSn4A,LqjyYsU3oAge1Hho8zr81g,Keva Juice,inside
VuC0nH7LnZllL-aydmYsZA,a-14lvXVCVyuiVWASbNZ1w,,food
ZtqEbF2lQ0c7cuT8m_hrkg,x_b2wweMFSJ3i6SoNtbtDQ,Lobster & Shrimp Fried Rice,food
gUlJhjms3KfkYMdatHs-yQ,UGefDZNmnBztS0eoXWtHyQ,Great dining on the patio,inside
zGQYX1g2sr7z2P0636cEBQ,-DGsnMlRrR_tv8avrpQLQw,A wonderfully cozy breakfast place in Little Italy!,inside
A3ht2f4FI2wHxw4xBfZXfQ,zwGzwkVeYXE-tRisb8if7A,"Flyin' Hawaiian: Hand Pattied 1/3lb ground chicken burger with provolone, pineapple, kickin slaw, tomato and teriyaki sauce on Texas Toast",food
ZD7dP8cLsX03dwErHupBeQ,7gmgEoLpKdC2nawiBOtGjA,Happy 10th Anniversary to Brunchies! All sorts of celebrations and specials this week.,inside
cdtcZOjQVKZNtg_dtcmglg,ILyS_g3ogvCkD1-7_A1Bag,,food
yR2N-jVT7dQBJqlKcZhqLQ,m7mAVRFEd2oRHkMgm0nayg,Quartz,inside
UB-4dicvqK6y9-CpLmj-Jw,gnpyyeWQ53WlDMJEq-YA_w,"Coffee / chocolate creame, espresso ice cream",food
Q0hQt7mP6bRcbNDz_9Me3Q,ofDCLT3IX2mrsv1PziA7-w,,inside
v7wuf2H7Ej4oX_Myh1VnvQ,o_aWBclWmKp8qvzpptQemw,,inside
KwSjETiUV6ubachCgYUFkA,5rryuz2myZJI0EfWtrTMxw,Inside,inside
7n5aIJJN6usGi0dTf1dBkA,ow2MoLDzfNhTYyqEqjfpkQ,,food
zek9xlcbHIt0oFeHRj7DNA,n_RGE_Wn5L7phnlkQ919kQ,Rosewater pistachio / raspberry caramel (food insta: @aje.eats),food
rF-YtteBB-Qw8CSOSp7vLA,6ajnOk0GcY9xbb5Ocaw8Gw,,food
nY-zRYnL-INX2MKM_N51qA,ZiQiMlvgk19GrEEkN9kyRA,New wall paint and decor,inside
4-vsBRdX6lg9-3mQksQKYw,CySqUcNz8oPiQTu4EXTnig,Grand Opening,inside
f3VC0vgJ7BHXcqlIqbXecg,HpZg0rUO1ne7Uz3UhpdS4Q,,food
M2TtrWxT7v2daa6WmkE9-A,skY6r8WAkYqpV7_TxNm23w,Of course the one and only our friend Johnny  awww with my Togo food mmmm,inside
Caf9kpGsfYwXcYPc79aHnA,OR7VJQ3Nk1wCcIbPN4TCQQ,,food
3vARkTjmHZZcA9D0J7JMGg,1u2IlvwOMndfuRk9EVcieQ,Morning Kale Tonic,drink
DMNBLEYzw2da8yCEvepJgA,2vvvAfUTpCv_wcK3aKYETg,Spicy Tuna Dragon,food
Esxifxit65D_tERoESOIzw,luuxLQDw4zsgbJiOPhARSg,$47 for all of this and such an amazing deal!,food
ekXjCRzEGZWuAUV5mI6DEA,I-nrEtjboBLoEvGiSAcmvw,,outside
HStVet8xQulimqEXc3NIeQ,nhmt28L9bhFhBm49Ari79Q,,food
A-o8Cx4Vp2hp2gQf9sIMwg,IMWoj619K8ezUmFP8ktXEg,Grilled Braised Pork Belly Banh Mi,food
CnLqQ5v22NTPOnA4PtKV5A,phsLOuBeiYI43hglvWK96Q,Matcha passion fruit cupcake,food
BJGpO3rXQvE1uCAT7B2Kcw,GLEcyFB1KqVySbFni67zzQ,Interior from the door,inside
8QBq7fmtSAdT7VD4Tt9Ayg,dQfKzzK4wYzO6vR49YzF_A,,inside
_43_PN6sy7pNSu3Ih9_flA,fBrlIWYuN9PirCMxzcMg2Q,Swamp fries,food
No0EexwKZLw6CWXjx0yE8g,fpi78UyYCZ-RSoibWc-NDg,Vegan Taco Platter Dinner,food
z3lzeMcDtv0V7kuR_vtXhA,ps1Dduk_Oqrr_O2no_Hqaw,,inside
9hsDXpaAG0oPY_hI7kt-7A,TDce9fSwoN_jZ3nVuDy0iQ,,food
oxDVAbk77xcJ47b4vWh0Zg,La_MSvvYGXg8iEhYJ8t27w,,food
BKe0fptjqauWP-ZHEhLTPg,OMT709IPPEwN91CAXpe9dw,J Dawg with Garlic Fries,food
jakOup1yGXmmIXWbx1iCqQ,MfIBwI-7nXfmyQNFYFeeWg,Gluten Free Margarita on Cauliflower Pizza Crust,food
l_I4xoXDe-vypOfyKpSs8A,-9NmUeTphyS9Lq1o9MACGw,,inside
zpoCEFYuAjDQxVUJPQV7KQ,5oX4G1cptixPZecih9L3dg,Beyond Burger Breakfast Sandwich,food
_kog6H4Wfano3Dy1ZDAO7Q,VyVRY6yZ3qD2g-kSbqYerQ,,food
ctgJbnzPKb72gs-G3na6DQ,NpdEroh0WRNfkNrJ7J9Nqg,,food
XefgZ3ooip9LW9n4Dk5VAA,OPW8NuOC_9FVFXsaHOO5JA,Monte Cristo,food
XJ5uWoAkURJ92IH5XxxhpQ,vV00GT_L1_fJYbLg_yEIxg,**HAPPY NEW YEAR EVERYBODY Don't forget to come try our delicious (CORNED BEEF & CABBAGE MEAL)  TODAY only. from 10:00am to 4:00pm *SERVED,food
FgRXeZKOHgBeNGt15unaKw,ZPr1YaGXafGztJbU6cauiA,,food
ImJl5NtsGKMero5KGIY7-w,ku8cAVBLaF_4rI-yK6gNnQ,Bar section,inside
tEv4_2iC6HS3STpPxxGmeg,TSKCK51GymAsxiA-kx-RiA,The Butchertown Burger,food
wran1k7TbXOiZwRmopVCcQ,Djdg_JBVHKgGNckbEV27UA,,food
zbQQFDvwrDHP8n1gzSXNDA,VVarKkODJTs_qx_gz4Hxbg,,food
ul2x-EQiPKgC8cfIZK38IQ,zfn7V7FVH5_J5A9dInfbnA,,inside
tlSm9YniwaY4B1jiZIA-FA,QHWYlmVbLC3K6eglWoHVvA,A hunk of chocolate cake to go!,food
wKPQzmoShHzJKbesKtghFw,W9y4JkMqy2dFNwYc3Y5cKQ,,food
glPAZoWnzcDbFRDqqbqc8Q,IUN-1btz9-CiL2b6tDNQqg,,food
TTP82oIlxEfqefOLTkxI_w,3Ce8r1K1O-2JKSMXdXID-w,Linvilla Orchards -- farm market and animal zoo are OPEN during COVID-19 isolation (playground and garden center are CLOSED),outside
gFDKi7w319lY1TYaCJEXxg,pj8Y-5vfbRitnnm2xJFH9w,Jerk chicken breast,food
vQ8k3ElYyVOAyYPubMHqKw,X7W01ESZV0UybJ859ZnWRQ,,food
V-CiiLJE-bhStbEIlIGT5w,5wlbureqTc6gsaB_y-OkOA,,inside
MGBRPdMkVyCpLAHZoX3ZfA,U4DpkzcADkXFZzYaX9smjQ,,inside
4_BsE22B1-5EcwlaB6OrAQ,OAjof8dhS2zScmZh2Xuo1A,Salad bar,food
hau3WFcxJVv9Ls4Ru4eg2g,1Fs3_bjPQwvSXZHGGlFE-A,The most amazing breakfast ever.,food
UQWEbSQJBTxXb8wal5mBhw,hdsSqJ6XotB8LUyWjM0LKQ,Vegan sushirrito I built,food
R9rjxQ9hGFAY0M0q-MIh-Q,2VuOLrhe2Iu_FRz1gEIqQA,Cubanito $5.50,food
UxEpFsUj7JwJSyk9-0--4w,3db1R99-mdSvx3QwryJSNQ,Chocolate pecan pie a la mode. Delicious!,food
45Fxx_16g-OQ4Y7RxWUl3g,TunmRrfZb7bt53T6HJi4UQ,"Yellowtail sushi is so smooth, sensually satin-like and satisfying snappy!",food
U3U_8fUebAyr0GBzGyPs4w,5sb1iDBajkpV3-hmF5EOnw,Very nice bar set-up.  TVs everywhere.,inside
-Zw9JqGQRYzkPrV_QUzMvw,xwKYBPO0ByGlkvNcr8FdqQ,,food
etb7p3ZwnWlO64G3O4KESg,LImOqXSWUq-E_eNZhTUzmQ,Mojito,drink
RsW5i8Fp3a4l3sFHSKcHjg,I6L0Zxi5Ww0zEWSAVgngeQ,,drink
1X5K2xOLQHIdX_47k4M1-A,2aZNVfzU-3672SjRHnPoOA,,inside
w4rDnaUTT06TSFMrvxj7CQ,GUuX7S-cF-iPLyJ01ZxKZA,view from our table at the upstairs dining area,outside
e47YknDztdsKxGAXQrsTJw,H0LcjqWfgCFapQVTVmb0uw,Fratelli's exterior.,outside
HcX78Io8xhME-Cr_JdKG0g,2OXCAbz3x_MrQSYj1zarIA,,inside
UJQFcgvdjNKyfhPFpJJMpw,aUoMG97DMJG4nmwhT6z1zA,,inside
Pkrm8oAGtPFmX6jI68V70A,cBiHULO8B4gTEav8eQJhuQ,Storefront,outside
a49CvkFgllhcWtRA8aK3pQ,ppV8AwESFjlG5FSRXdvtyg,"Burrata Caprese  heirloom tomatoes, pistachio-basil pesto, aged balsamic, Maldon sea salt",food
KPIc-7TBWmUI59fDHq_H9Q,qtl9NDQBfKsOCvrcS0gXmA,,food
5OQaMjJrb7xROl1gKa_FTg,kOOiEcy0UaWLwCPgZ95nmg,Dining Area,inside
2qeADjJpRiO_vmJT7jXRhQ,zJpBMqVuAzcBhHZSe0-18w,So many doughnuts.,inside
qATlH6q8MxB4IaTAKSP2nA,ga7jZd-JccpMqdSTgY2lUA,Pork knuckles,food
XHOV9RXBnp991bSlcliOvQ,pCqAtxJDMv7ha57hOkB11w,,inside
u5Yk_6BX20T0w3P8EO9btA,vWyg7n0gGVinsrSj68GDeQ,"FRONT: Vanilla waffles, bacon and cheesy eggs. BACK: Mushroom and Swiss Burger, side salad with fresh croutons and creamy cucumber dressing",food
7ko3VjI5N07d0r-sLuxmMw,PgPLpYOKrqHTh5tBG311Ng,Vegetarian sushi- so delicious!,food
neWithhyPGPZaUPGWAfO-A,yiwje_7IDIeIjGSMTGtaAg,,inside
-ef2yfQ29ZclNHN53xl2wA,dGUyXgFW1WSYMgRypKaYew,,food
aHSnEmYuImaHHy0R3X2-3A,1zlxG9PM3Zs_A037rbXLbA,,food
xmGOrnF4jnQ_LIDX-29nOw,qclZoDz3sjT7v5xOSj5P2Q,,outside
6uHR00BoVcCzTTLAQKB_cQ,6RBZfirnzE4NahJTn1UPNA,Nice salsa selection,food
zi99L6JbpEhwB2waXN46LA,IJEivHHf5A8LzXXOn0o0Nw,Burlesque show!,inside
DB1aNWxgeB_Bq1QRFne7Dg,Yyn4z5ZysBDYCXfTFzflaQ,wicked cool,inside
CFD24bPmJUxLnw3oiG1j0w,KXecZki-_3N7afs6HKWM3A,Short Rib Rice Bowl - lunch menu! Amazing!,food
141zW2C4V0fHDX2ZEkbvRw,fT5h8f6kVGdUg70SMRTyNw,Interior,inside
3MP-XLzK6r8_M4-9KwQ6ow,8qhSEJ27l14Uv3Bger4eVQ,Screaming Delight,food
